0,1,2,3,4,5,6,7,8,9,10,11,12,13
"S.
No",State/UT,Offences affecting the Human Body,,,,,,,,,,,
,,Murder (Sec.302 IPC),,,"Culpable Homicide not
amounting to Murder
(Sec.304 IPC)",,,Causing Death by Negligence,,,,,
,,,,,,,,"Causing Death by Negligence
(Sec.304-A IPC) (Total)",,,,,
2 Arunachal Pradesh 0 0 0.0 9 9 0.6 7 7 0.5,,,,,,,,,,,,,
3 Assam 8 8 0.0 4 9 0.0 693 2092 2.0,,,,,,,,,,,,,
4 Bihar 6 6 0.0 63 70 0.1 183 206 0.2,,,,,,,,,,,,,
5 Chhattisgarh 0 0 0.0 6 7 0.0 562 610 2.0,,,,,,,,,,,,,
6 Goa 0 0 0.0 1 1 0.1 28 47 1.8,,,,,,,,,,,,,
7 Gujarat 18 18 0.0 40 58 0.1 943 1131 1.4,,,,,,,,,,,,,
8 Haryana 7 7 0.0 11 11 0.0 1056 1083 3.7,,,,,,,,,,,,,
9 Himachal Pradesh 12 12 0.2 0 0 0.0 216 230 3.0,,,,,,,,,,,,,
10 Jammu & Kashmir 0 0 0.0 804 1205 6.0 216 240 1.6,,,,,,,,,,,,,
11 Jharkhand 2 8 0.0 25 25 0.1 1102 1220 3.0,,,,,,,,,,,,,
12 Karnataka 10 12 0.0 8 8 0.0 910 2466 1.4,,,,,,,,,,,,,
13 Kerala 1485 1617 4.2 78 120 0.2 827 981 2.4,,,,,,,,,,,,,
14 Madhya Pradesh 16 19 0.0 56 76 0.1 798 974 1.0,,,,,,,,,,,,,
15 Maharashtra 268 271 0.2 118 135 0.1 5582 5990 4.6,,,,,,,,,,,,,
16 Manipur 1 6 0.0 0 0 0.0 49 55 1.6,,,,,,,,,,,,,
17 Meghalaya 0 0 0.0 4 23 0.1 0 0 0.0,,,,,,,,,,,,,
18 Mizoram 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
19 Nagaland 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
20 Odisha 0 0 0.0 0 0 0.0 1873 2410 4.3,,,,,,,,,,,,,
21 Punjab 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
22 Rajasthan 33 33 0.0 0 0 0.0 307 358 0.4,,,,,,,,,,,,,
23 Sikkim 0 0 0.0 0 0 0.0 2 2 0.3,,,,,,,,,,,,,
24 Tamil Nadu 0 0 0.0 4 5 0.0 473 568 0.6,,,,,,,,,,,,,
25 Telangana 7 7 0.0 17 21 0.0 308 369 0.8,,,,,,,,,,,,,
26 Tripura 2 6 0.1 9 18 0.2 64 104 1.6,,,,,,,,,,,,,
27 Uttar Pradesh 12 25 0.0 99 108 0.0 5553 6313 2.5,,,,,,,,,,,,,
28 Uttarakhand 20 21 0.2 5 5 0.0 522 545 4.7,,,,,,,,,,,,,
29 West Bengal 0 0 0.0 39 82 0.0 1587 2393 1.6,,,,,,,,,,,,,
TOTAL STATE(S) 1908 2077 0.1 1432 2032 0.1 24237 30847 1.9,,,,,,,,,,,,,
UNION TERRITORIES:,,,,,,,,,,,,,
30 A&N Islands 0 0 0.0 1 2 0.3 2 3 0.5,,,,,,,,,,,,,
31 Chandigarh 0 0 0.0 5 5 0.4 6 6 0.5,,,,,,,,,,,,,
32 D&N Haveli 0 0 0.0 1 1 0.2 4 4 0.8,,,,,,,,,,,,,
33 Daman & Diu 0 0 0.0 0 0 0.0 2 2 0.5,,,,,,,,,,,,,
34 Delhi 0 0 0.0 1 1 0.0 21 29 0.1,,,,,,,,,,,,,
35 Lakshadweep 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
36 Puducherry 0 0 0.0 0 0 0.0 6 6 0.4,,,,,,,,,,,,,
"TOTAL UT(S) 0 0 0.0 8 9 0.0 41 50 0.2
TOTAL ALL INDIA 1908 2077 0.1 1440 2041 0.1 24278 30897 1.8",,,,,,,,,,,,,
"S.
No",State/UT,Offences against Public Tranquillity,,,,,,,,,,,
,,Offences promoting enmity between different groups,,,,,,,,,,,
,,"Offences promoting enmity
between different groups
(Total)",,,"A) Promoting enmity between
groups (Sec.153A & 153B IPC)",,,"B) Imputation, assertions
prejudicial to national
integration (Sec.153 B IPC)",,,,,
,,I,V,R,I,V,R,I,V,R,,,
1,2,251,252,253,254,255,256,257,258,259,,,
STATES:,,,,,,,,,,,,,
1 Andhra Pradesh 73 85 0.1 73 85 0.1 0 0 0.0,,,,,,,,,,,,,
2 Arunachal Pradesh 1 1 0.1 1 1 0.1 0 0 0.0,,,,,,,,,,,,,
3 Assam 77 83 0.2 75 81 0.2 2 2 0.0,,,,,,,,,,,,,
4 Bihar 13 13 0.0 12 12 0.0 1 1 0.0,,,,,,,,,,,,,
5 Chhattisgarh 3 3 0.0 3 3 0.0 0 0 0.0,,,,,,,,,,,,,
6 Goa 1 1 0.1 1 1 0.1 0 0 0.0,,,,,,,,,,,,,
7 Gujarat 76 75 0.1 74 73 0.1 2 2 0.0,,,,,,,,,,,,,
8 Haryana 19 19 0.1 18 18 0.1 1 1 0.0,,,,,,,,,,,,,
9 Himachal Pradesh 3 24 0.0 3 24 0.0 0 0 0.0,,,,,,,,,,,,,
10 Jammu & Kashmir 31 31 0.2 28 28 0.2 3 3 0.0,,,,,,,,,,,,,
11 Jharkhand 7 7 0.0 6 6 0.0 1 1 0.0,,,,,,,,,,,,,
12 Karnataka 53 55 0.1 53 55 0.1 0 0 0.0,,,,,,,,,,,,,
13 Kerala 119 129 0.3 118 128 0.3 1 1 0.0,,,,,,,,,,,,,
14 Madhya Pradesh 89 92 0.1 82 83 0.1 7 9 0.0,,,,,,,,,,,,,
15 Maharashtra 61 61 0.1 57 57 0.0 4 4 0.0,,,,,,,,,,,,,
16 Manipur 7 10 0.2 7 10 0.2 0 0 0.0,,,,,,,,,,,,,
17 Meghalaya 6 6 0.2 6 6 0.2 0 0 0.0,,,,,,,,,,,,,
18 Mizoram 1 1 0.1 1 1 0.1 0 0 0.0,,,,,,,,,,,,,
19 Nagaland 2 2 0.1 2 2 0.1 0 0 0.0,,,,,,,,,,,,,
20 Odisha 6 6 0.0 6 6 0.0 0 0 0.0,,,,,,,,,,,,,
21 Punjab 1 1 0.0 1 1 0.0 0 0 0.0,,,,,,,,,,,,,
22 Rajasthan 78 87 0.1 71 80 0.1 7 7 0.0,,,,,,,,,,,,,
23 Sikkim 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
24 Tamil Nadu 146 146 0.2 138 138 0.2 8 8 0.0,,,,,,,,,,,,,
25 Telangana 99 105 0.3 99 105 0.3 0 0 0.0,,,,,,,,,,,,,
26 Tripura 7 9 0.2 7 9 0.2 0 0 0.0,,,,,,,,,,,,,
27 Uttar Pradesh 84 84 0.0 83 83 0.0 1 1 0.0,,,,,,,,,,,,,
28 Uttarakhand 12 12 0.1 12 12 0.1 0 0 0.0,,,,,,,,,,,,,
29 West Bengal 26 38 0.0 26 38 0.0 0 0 0.0,,,,,,,,,,,,,
TOTAL STATE(S) 1101 1186 0.1 1063 1146 0.1 38 40 0.0,,,,,,,,,,,,,
UNION TERRITORIES:,,,,,,,,,,,,,
30 A&N Islands 1 1 0.3 1 1 0.3 0 0 0.0,,,,,,,,,,,,,
31 Chandigarh 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
32 D&N Haveli 1 1 0.2 1 1 0.2 0 0 0.0,,,,,,,,,,,,,
33 Daman & Diu 2 2 0.5 2 2 0.5 0 0 0.0,,,,,,,,,,,,,
34 Delhi 9 9 0.0 9 9 0.0 0 0 0.0,,,,,,,,,,,,,
35 Lakshadweep 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
36 Puducherry 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
"TOTAL UT(S) 13 13 0.1 13 13 0.1 0 0 0.0
TOTAL ALL INDIA 1114 1199 0.1 1076 1159 0.1 38 40 0.0",,,,,,,,,,,,,
"S.
No",State/UT,Offences against Public Tranquillity,,,,,,Offences against Property,,,,,
,,Affray (Sec.159 & 160 IPC),,,"Offences against Public
Tranquillity (Total)",,,Theft (Section 379 IPC),,,,,
,,,,,,,,Theft (Total),,,,,
,,I,V,R,I,V,R,I,V,R,,,
1,2,260,261,262,263,264,265,266,267,268,,,
STATES:,,,,,,,,,,,,,
1 Andhra Pradesh 739 1136 1.4 1555 1947 3.0 11066 11319 21.3,,,,,,,,,,,,,
2 Arunachal Pradesh 0 0 0.0 21 21 1.4 623 636 41.7,,,,,,,,,,,,,
3 Assam 50 50 0.1 2044 2955 6.0 15800 16445 46.4,,,,,,,,,,,,,
4 Bihar 0 0 0.0 10393 12640 8.8 30916 31774 26.1,,,,,,,,,,,,,
5 Chhattisgarh 6 7 0.0 705 728 2.5 6679 6683 23.5,,,,,,,,,,,,,
6 Goa 1 1 0.1 115 142 7.5 502 509 32.7,,,,,,,,,,,,,
7 Gujarat 74 82 0.1 2336 2524 3.5 14213 14254 21.1,,,,,,,,,,,,,
8 Haryana 1216 1216 4.3 3918 3965 13.8 28969 28991 102.0,,,,,,,,,,,,,
9 Himachal Pradesh 4 4 0.1 492 479 6.8 715 715 9.8,,,,,,,,,,,,,
10 Jammu & Kashmir 0 0 0.0 1461 2038 10.9 1857 1861 13.8,,,,,,,,,,,,,
11 Jharkhand 0 0 0.0 1870 1961 5.0 8762 8792 23.7,,,,,,,,,,,,,
12 Karnataka 353 392 0.5 5194 8254 7.9 19737 20168 30.2,,,,,,,,,,,,,
13 Kerala 1183 1263 3.4 6913 6290 19.7 3651 3754 10.4,,,,,,,,,,,,,
14 Madhya Pradesh 67 84 0.1 1507 2155 1.8 30096 30362 36.9,,,,,,,,,,,,,
15 Maharashtra 956 1100 0.8 11447 11605 9.4 104855 105348 86.4,,,,,,,,,,,,,
16 Manipur 0 0 0.0 88 100 2.9 899 899 29.2,,,,,,,,,,,,,
17 Meghalaya 0 0 0.0 12 30 0.4 671 683 21.0,,,,,,,,,,,,,
18 Mizoram 0 0 0.0 1 1 0.1 721 722 60.9,,,,,,,,,,,,,
19 Nagaland 0 0 0.0 12 13 0.6 419 422 19.6,,,,,,,,,,,,,
20 Odisha 48 48 0.1 2210 2738 5.1 9069 9087 20.8,,,,,,,,,,,,,
21 Punjab 18 18 0.1 19 19 0.1 7065 7136 23.8,,,,,,,,,,,,,
22 Rajasthan 0 0 0.0 2909 540 3.8 28875 29034 37.7,,,,,,,,,,,,,
23 Sikkim 0 0 0.0 3 4 0.5 33 33 5.0,,,,,,,,,,,,,
24 Tamil Nadu 2762 2817 3.7 7758 5696 10.3 17570 17639 23.3,,,,,,,,,,,,,
25 Telangana 228 279 0.6 1142 1313 3.1 11929 12633 32.2,,,,,,,,,,,,,
26 Tripura 0 0 0.0 263 375 6.6 372 372 9.4,,,,,,,,,,,,,
27 Uttar Pradesh 6 10 0.0 9202 10153 4.1 55614 56018 24.9,,,,,,,,,,,,,
28 Uttarakhand 0 0 0.0 564 585 5.1 2341 2341 21.2,,,,,,,,,,,,,
29 West Bengal 1 1 0.0 2460 2788 2.5 13665 13753 14.2,,,,,,,,,,,,,
TOTAL STATE(S) 7712 8508 0.6 76614 82059 5.9 427684 432383 32.9,,,,,,,,,,,,,
UNION TERRITORIES:,,,,,,,,,,,,,
30 A&N Islands 0 0 0.0 8 14 2.0 69 69 17.4,,,,,,,,,,,,,
31 Chandigarh 1 1 0.1 55 60 4.7 1298 1298 110.9,,,,,,,,,,,,,
32 D&N Haveli 1 5 0.2 7 11 1.3 23 23 4.4,,,,,,,,,,,,,
33 Daman & Diu 0 0 0.0 4 4 1.0 49 50 12.4,,,,,,,,,,,,,
34 Delhi 62 64 0.3 94 107 0.5 195688 199322 1000.4,,,,,,,,,,,,,
35 Lakshadweep 0 0 0.0 3 2 4.5 8 8 11.9,,,,,,,,,,,,,
36 Puducherry 0 0 0.0 66 27 4.5 622 622 42.0,,,,,,,,,,,,,
"TOTAL UT(S) 64 70 0.3 237 225 1.0 197757 201392 838.1
TOTAL ALL INDIA 7776 8578 0.6 76851 82284 5.8 625441 633775 47.3",,,,,,,,,,,,,
"S.
No",State/UT,Offences against Property,,,,,,,,,,,
,,Theft (Section 379 IPC),,,,,,Burglary (Sec.454 to 460 r/w Sec.380 IPC),,,,,
,,"A) Auto/Motor Vehicle
Theft",,,B) Other Thefts,,,Burglary (Total),,,A) Day Time,,
,,I,V,R,I,V,R,I,V,R,I,V,R
1,2,269,270,271,272,273,274,275,276,277,278,279,280
STATES:,,,,,,,,,,,,,
1 Andhra Pradesh 3910 4026 7.5 7156 7293 13.8 3302 3390 6.3 645 668 1.2,,,,,,,,,,,,,
2 Arunachal Pradesh 282 283 18.9 341 353 22.9 176 181 11.8 16 16 1.1,,,,,,,,,,,,,
3 Assam 5221 5317 15.3 10579 11128 31.1 4507 4911 13.2 508 612 1.5,,,,,,,,,,,,,
4 Bihar 18657 18872 15.8 12259 12902 10.4 4612 4705 3.9 240 240 0.2,,,,,,,,,,,,,
5 Chhattisgarh 2746 2747 9.6 3933 3936 13.8 3469 3477 12.2 386 386 1.4,,,,,,,,,,,,,
6 Goa 231 233 15.1 271 276 17.7 144 145 9.4 21 21 1.4,,,,,,,,,,,,,
7 Gujarat 8312 8322 12.3 5901 5932 8.8 4102 4105 6.1 524 525 0.8,,,,,,,,,,,,,
8 Haryana 18194 18196 64.1 10775 10795 37.9 7771 7781 27.4 1203 1203 4.2,,,,,,,,,,,,,
9 Himachal Pradesh 365 365 5.0 350 350 4.8 637 645 8.8 181 187 2.5,,,,,,,,,,,,,
10 Jammu & Kashmir 957 958 7.1 900 903 6.7 1331 1338 9.9 303 304 2.3,,,,,,,,,,,,,
11 Jharkhand 5021 5023 13.6 3741 3769 10.1 1714 1742 4.6 165 176 0.4,,,,,,,,,,,,,
12 Karnataka 9892 10035 15.1 9845 10133 15.0 5565 5645 8.5 1190 1214 1.8,,,,,,,,,,,,,
13 Kerala 1143 1165 3.3 2508 2589 7.2 2389 2425 6.8 474 487 1.4,,,,,,,,,,,,,
14 Madhya Pradesh 16036 16106 19.7 14060 14256 17.3 9951 9966 12.2 1043 1044 1.3,,,,,,,,,,,,,
15 Maharashtra 24290 24390 20.0 80565 80958 66.4 14913 15029 12.3 2473 2484 2.0,,,,,,,,,,,,,
16 Manipur 749 749 24.3 150 150 4.9 71 71 2.3 1 1 0.0,,,,,,,,,,,,,
17 Meghalaya 162 162 5.1 509 521 15.9 270 270 8.4 98 98 3.1,,,,,,,,,,,,,
18 Mizoram 119 120 10.1 602 602 51.0 459 460 38.8 217 217 18.3,,,,,,,,,,,,,
19 Nagaland 268 269 12.6 151 153 7.1 79 79 3.7 3 3 0.1,,,,,,,,,,,,,
20 Odisha 3151 3151 7.2 5918 5936 13.6 3713 3713 8.5 88 88 0.2,,,,,,,,,,,,,
21 Punjab 2888 2891 9.7 4177 4245 14.1 3047 3076 10.3 602 611 2.0,,,,,,,,,,,,,
22 Rajasthan 19206 19215 25.1 9669 9819 12.6 5196 5271 6.8 951 960 1.2,,,,,,,,,,,,,
23 Sikkim 7 7 1.1 26 26 3.9 77 77 11.7 52 52 7.9,,,,,,,,,,,,,
24 Tamil Nadu 5833 5837 7.7 11737 11802 15.6 4516 4528 6.0 1090 1097 1.4,,,,,,,,,,,,,
25 Telangana 3122 3619 8.4 8807 9014 23.8 4272 4712 11.5 945 949 2.6,,,,,,,,,,,,,
26 Tripura 176 176 4.4 196 196 4.9 209 211 5.3 19 19 0.5,,,,,,,,,,,,,
27 Uttar Pradesh 31282 31435 14.0 24332 24583 10.9 8320 8608 3.7 423 428 0.2,,,,,,,,,,,,,
28 Uttarakhand 942 942 8.5 1399 1399 12.6 385 386 3.5 78 79 0.7,,,,,,,,,,,,,
29 West Bengal 3002 3002 3.1 10663 10751 11.0 217 222 0.2 22 23 0.0,,,,,,,,,,,,,
TOTAL STATE(S) 186164 187613 14.3 241520 244770 18.6 95414 97169 7.3 13961 14192 1.1,,,,,,,,,,,,,
UNION TERRITORIES:,,,,,,,,,,,,,
30 A&N Islands 16 16 4.0 53 53 13.3 62 62 15.7 31 31 7.8,,,,,,,,,,,,,
31 Chandigarh 757 757 64.7 541 541 46.2 194 194 16.6 54 54 4.6,,,,,,,,,,,,,
32 D&N Haveli 18 18 3.4 5 5 0.9 21 21 4.0 5 5 1.0,,,,,,,,,,,,,
33 Daman & Diu 19 19 4.8 30 31 7.5 28 28 7.1 10 10 2.5,,,,,,,,,,,,,
34 Delhi 46433 47767 237.4 149255 151555 763.1 4147 4231 21.2 1175 1198 6.0,,,,,,,,,,,,,
35 Lakshadweep 0 0 0.0 8 8 11.4 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
36 Puducherry 320 320 21.6 302 302 20.4 74 74 5.0 11 11 0.7,,,,,,,,,,,,,
"TOTAL UT(S) 47563 48897 201.6 150194 152495 636.4 4526 4610 19.2 1286 1309 5.5
TOTAL ALL INDIA 233727 236510 17.7 391714 397265 29.59 99940 101779 7.55 15247 15501 1.2",,,,,,,,,,,,,
"S.
No",State/UT,Offences against Property,,,,,,,,,,,
,,"Burglary (Sec.454 to 460 r/w
Sec.380 IPC)",,,"Extortion & Blackmailing
(Sec.384 to 389 IPC)",,,Robbery (Sec.392/394/397 IPC),,,,,
,,B) Night,,,,,,,,,,,
,,I,V,R,I,V,R,I,V,R,,,
1,2,281,282,283,284,285,286,287,288,289,,,
STATES:,,,,,,,,,,,,,
1 Andhra Pradesh 2657 2722 5.1 313 315 0.6 252 257 0.5,,,,,,,,,,,,,
2 Arunachal Pradesh 160 165 10.7 94 94 6.3 63 63 4.2,,,,,,,,,,,,,
3 Assam 3999 4299 11.7 1319 1343 3.9 1501 1546 4.4,,,,,,,,,,,,,
4 Bihar 4372 4465 3.7 863 970 0.7 1731 1830 1.5,,,,,,,,,,,,,
5 Chhattisgarh 3083 3091 10.8 93 98 0.3 420 425 1.5,,,,,,,,,,,,,
6 Goa 123 124 8.0 6 7 0.4 18 18 1.2,,,,,,,,,,,,,
7 Gujarat 3578 3580 5.3 425 426 0.6 1483 1485 2.2,,,,,,,,,,,,,
8 Haryana 6568 6578 23.1 323 323 1.1 502 502 1.8,,,,,,,,,,,,,
9 Himachal Pradesh 456 458 6.3 11 11 0.2 9 9 0.1,,,,,,,,,,,,,
10 Jammu & Kashmir 1028 1034 7.7 1 1 0.0 83 89 0.6,,,,,,,,,,,,,
11 Jharkhand 1549 1566 4.2 587 621 1.6 557 576 1.5,,,,,,,,,,,,,
12 Karnataka 4375 4431 6.7 242 247 0.4 2024 2087 3.1,,,,,,,,,,,,,
13 Kerala 1915 1938 5.5 95 96 0.3 867 888 2.5,,,,,,,,,,,,,
14 Madhya Pradesh 8908 8922 10.9 201 216 0.2 1361 1373 1.7,,,,,,,,,,,,,
15 Maharashtra 12440 12545 10.2 1007 1009 0.8 7430 7515 6.1,,,,,,,,,,,,,
16 Manipur 70 70 2.3 64 66 2.1 6 8 0.2,,,,,,,,,,,,,
17 Meghalaya 172 172 5.4 40 40 1.3 56 59 1.8,,,,,,,,,,,,,
18 Mizoram 242 243 20.4 11 11 0.9 5 5 0.4,,,,,,,,,,,,,
19 Nagaland 76 76 3.6 192 195 9.0 17 17 0.8,,,,,,,,,,,,,
20 Odisha 3625 3625 8.3 555 555 1.3 2125 2125 4.9,,,,,,,,,,,,,
21 Punjab 2445 2465 8.2 110 110 0.4 131 134 0.4,,,,,,,,,,,,,
22 Rajasthan 4245 4311 5.5 444 456 0.6 1022 1031 1.3,,,,,,,,,,,,,
23 Sikkim 25 25 3.8 4 4 0.6 8 8 1.2,,,,,,,,,,,,,
24 Tamil Nadu 3426 3431 4.5 1404 1442 1.9 2295 2315 3.0,,,,,,,,,,,,,
25 Telangana 3327 3763 9.0 406 406 1.1 576 732 1.6,,,,,,,,,,,,,
26 Tripura 190 192 4.8 40 43 1.0 25 27 0.6,,,,,,,,,,,,,
27 Uttar Pradesh 7897 8180 3.5 1059 1062 0.5 3218 3469 1.4,,,,,,,,,,,,,
28 Uttarakhand 307 307 2.8 5 5 0.0 180 186 1.6,,,,,,,,,,,,,
29 West Bengal 195 199 0.2 645 670 0.7 291 307 0.3,,,,,,,,,,,,,
TOTAL STATE(S) 81453 82977 6.3 10559 10842 0.8 28256 29086 2.2,,,,,,,,,,,,,
UNION TERRITORIES:,,,,,,,,,,,,,
30 A&N Islands 31 31 7.8 0 0 0.0 2 2 0.5,,,,,,,,,,,,,
31 Chandigarh 140 140 12.0 5 5 0.4 58 58 5.0,,,,,,,,,,,,,
32 D&N Haveli 16 16 3.0 4 4 0.8 1 1 0.2,,,,,,,,,,,,,
33 Daman & Diu 18 18 4.6 6 8 1.5 3 3 0.8,,,,,,,,,,,,,
34 Delhi 2972 3033 15.2 146 153 0.7 2444 2511 12.5,,,,,,,,,,,,,
35 Lakshadweep 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
36 Puducherry 63 63 4.3 16 16 1.1 58 58 3.9,,,,,,,,,,,,,
"TOTAL UT(S) 3240 3301 13.7 177 186 0.8 2566 2633 10.9
TOTAL ALL INDIA 84693 86278 6.4 10736 11028 0.8 30822 31719 2.3",,,,,,,,,,,,,
"S.
No",State/UT,Offences against Property,,,,,,,,,,,
,,"Attempt to Commit
Dacoity/Robbery (Sec.393 &
398 IPC)",,,Dacoity,,,,,,,,
,,,,,Dacoity (Total),,,A) Dacoity (Sec.395/397 IPC),,,,,
,,I,V,R,I,V,R,I,V,R,,,
1,2,290,291,292,293,294,295,296,297,298,,,
STATES:,,,,,,,,,,,,,
1 Andhra Pradesh 10 10 0.0 51 53 0.1 51 53 0.1,,,,,,,,,,,,,
2 Arunachal Pradesh 1 1 0.1 5 6 0.3 5 6 0.3,,,,,,,,,,,,,
3 Assam 20 20 0.1 156 170 0.5 156 170 0.5,,,,,,,,,,,,,
4 Bihar 0 0 0.0 280 327 0.2 277 324 0.2,,,,,,,,,,,,,
5 Chhattisgarh 6 6 0.0 84 92 0.3 80 80 0.3,,,,,,,,,,,,,
6 Goa 0 0 0.0 3 3 0.2 3 3 0.2,,,,,,,,,,,,,
7 Gujarat 6 6 0.0 334 375 0.5 333 374 0.5,,,,,,,,,,,,,
8 Haryana 105 105 0.4 194 194 0.7 194 194 0.7,,,,,,,,,,,,,
9 Himachal Pradesh 0 0 0.0 1 1 0.0 0 0 0.0,,,,,,,,,,,,,
10 Jammu & Kashmir 0 0 0.0 9 9 0.1 9 9 0.1,,,,,,,,,,,,,
11 Jharkhand 38 38 0.1 152 157 0.4 152 157 0.4,,,,,,,,,,,,,
12 Karnataka 88 96 0.1 246 262 0.4 246 262 0.4,,,,,,,,,,,,,
13 Kerala 39 39 0.1 71 77 0.2 71 77 0.2,,,,,,,,,,,,,
14 Madhya Pradesh 30 34 0.0 91 95 0.1 86 89 0.1,,,,,,,,,,,,,
15 Maharashtra 64 64 0.1 769 785 0.6 759 775 0.6,,,,,,,,,,,,,
16 Manipur 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
17 Meghalaya 0 0 0.0 27 27 0.8 27 27 0.8,,,,,,,,,,,,,
18 Mizoram 0 0 0.0 1 1 0.1 1 1 0.1,,,,,,,,,,,,,
19 Nagaland 1 1 0.0 3 3 0.1 3 3 0.1,,,,,,,,,,,,,
20 Odisha 0 0 0.0 480 505 1.1 480 505 1.1,,,,,,,,,,,,,
21 Punjab 0 0 0.0 47 47 0.2 47 47 0.2,,,,,,,,,,,,,
22 Rajasthan 1 1 0.0 75 77 0.1 73 75 0.1,,,,,,,,,,,,,
23 Sikkim 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
24 Tamil Nadu 76 76 0.1 100 101 0.1 100 101 0.1,,,,,,,,,,,,,
25 Telangana 14 14 0.0 52 61 0.1 52 61 0.1,,,,,,,,,,,,,
26 Tripura 0 0 0.0 10 12 0.3 10 12 0.3,,,,,,,,,,,,,
27 Uttar Pradesh 103 105 0.0 144 173 0.1 135 164 0.1,,,,,,,,,,,,,
28 Uttarakhand 0 0 0.0 10 10 0.1 8 8 0.1,,,,,,,,,,,,,
29 West Bengal 7 7 0.0 56 64 0.1 56 64 0.1,,,,,,,,,,,,,
TOTAL STATE(S) 609 623 0.0 3451 3687 0.3 3414 3641 0.3,,,,,,,,,,,,,
UNION TERRITORIES:,,,,,,,,,,,,,
30 A&N Islands 1 1 0.3 4 6 1.0 4 6 1.0,,,,,,,,,,,,,
31 Chandigarh 0 0 0.0 5 5 0.4 5 5 0.4,,,,,,,,,,,,,
32 D&N Haveli 0 0 0.0 3 3 0.6 3 3 0.6,,,,,,,,,,,,,
33 Daman & Diu 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
34 Delhi 29 29 0.1 25 25 0.1 24 24 0.1,,,,,,,,,,,,,
35 Lakshadweep 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
36 Puducherry 0 0 0.0 4 4 0.3 4 4 0.3,,,,,,,,,,,,,
"TOTAL UT(S) 30 30 0.1 41 43 0.2 40 42 0.2
TOTAL ALL INDIA 639 653 0.0 3492 3730 0.3 3454 3683 0.3",,,,,,,,,,,,,
"S.
No",State/UT,Offences against Property,,,,,,,,,,,
,,Dacoity,,,"Making Preparation and
Assembly for committing
Dacoity (Sec.399 & 402 IPC)",,,"Criminal Misappropriation
(Sec.403/404 r/w Other IPC)",,,,,
,,"B) Dacoity with Murder
(Sec.396 IPC)",,,,,,,,,,,
,,I,V,R,I,V,R,I,V,R,,,
1,2,299,300,301,302,303,304,305,306,307,,,
STATES:,,,,,,,,,,,,,
1 Andhra Pradesh 0 0 0.0 1 0 0.0 14 14 0.0,,,,,,,,,,,,,
2 Arunachal Pradesh 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
3 Assam 0 0 0.0 3 0 0.0 8 8 0.0,,,,,,,,,,,,,
4 Bihar 3 3 0.0 77 0 0.1 0 0 0.0,,,,,,,,,,,,,
5 Chhattisgarh 4 12 0.0 8 0 0.0 0 0 0.0,,,,,,,,,,,,,
6 Goa 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
7 Gujarat 1 1 0.0 9 0 0.0 5 5 0.0,,,,,,,,,,,,,
8 Haryana 0 0 0.0 29 0 0.1 0 0 0.0,,,,,,,,,,,,,
9 Himachal Pradesh 1 1 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
10 Jammu & Kashmir 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
11 Jharkhand 0 0 0.0 17 0 0.0 1 1 0.0,,,,,,,,,,,,,
12 Karnataka 0 0 0.0 596 0 0.9 7 7 0.0,,,,,,,,,,,,,
13 Kerala 0 0 0.0 45 0 0.1 3 3 0.0,,,,,,,,,,,,,
14 Madhya Pradesh 5 6 0.0 189 0 0.2 1 1 0.0,,,,,,,,,,,,,
15 Maharashtra 10 10 0.0 278 0 0.2 0 0 0.0,,,,,,,,,,,,,
16 Manipur 0 0 0.0 26 0 0.8 1 1 0.0,,,,,,,,,,,,,
17 Meghalaya 0 0 0.0 1 0 0.0 0 0 0.0,,,,,,,,,,,,,
18 Mizoram 0 0 0.0 0 0 0.0 1 1 0.1,,,,,,,,,,,,,
19 Nagaland 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
20 Odisha 0 0 0.0 78 0 0.2 1 1 0.0,,,,,,,,,,,,,
21 Punjab 0 0 0.0 123 0 0.4 0 0 0.0,,,,,,,,,,,,,
22 Rajasthan 2 2 0.0 70 0 0.1 1 1 0.0,,,,,,,,,,,,,
23 Sikkim 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
